MI,ADA,LIQUOR,,BRAND NAME,PROOF,SIZE,PACK,    BASE , LICENSEE , MINIMUM , NEW/ 
,#,CODE,,,,IN ML,SIZE,    PRICE , PRICE , SHELF , CHNG 
,,,,,,,,,, PRICE ,
AMERICAN BLEND,,,,,,,,,,,
,,,,,,,,,,,
,321,8495,,SOUTHERN COMFORT 100 PL,100.0,50,60, 0.88 , 0.85 , 1.00 ,
,321,63362,,SOUTHERN COMFORT 100 PL,100.0,200,48, 4.89 , 4.66 , 5.49 ,
,321,63363,,SOUTHERN COMFORT 100 PL,100.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,63368,,SOUTHERN COMFORT 100 PL,100.0,1750,6, 33.91 , 32.23 , 37.99 ,
,321,63354,,SOUTHERN COMFORT 70,70.0,100,48, 1.78 , 1.69 , 1.99 ,
,321,63357,,SOUTHERN COMFORT 70,70.0,750,12, 14.28 , 13.56 , 15.99 ,
,321,63351,,SOUTHERN COMFORT 70,70.0,1000,12, 20.53 , 19.50 , 22.99 ,
,321,8496,,SOUTHERN COMFORT 70 PL,70.0,50,60, 0.88 , 0.85 , 1.00 ,
,321,63352,,SOUTHERN COMFORT 70 PL,70.0,200,48, 4.01 , 3.81 , 4.49 ,
,321,63353,,SOUTHERN COMFORT 70 PL,70.0,375,24, 7.12 , 6.75 , 7.96 ,
,321,265,,SOUTHERN COMFORT 70 PL,70.0,750,12, 14.28 , 13.56 , 15.99 ,
,321,63358,,SOUTHERN COMFORT 70 PL,70.0,1750,6, 28.57 , 27.13 , 31.99 ,
,321,73423,,SOUTHERN COMFORT 70 W/2 GLS,70.0,750,6, 14.28 , 13.56 , 15.99 ,
,321,73501,,SOUTHERN COMFORT PL/50ML SC 80,70.0,1750,6, 28.57 , 27.13 , 31.99 ,
,221,16988,,SPECKLED TAIL AMERICAN WHISKEY,80.0,375,12, 8.88 , 8.45 , 9.96 ,
,221,16194,,SPECKLED TAIL AMERICAN WHISKEY,80.0,750,6, 15.13 , 14.39 , 16.96 ,
,321,16081,,SPITBALL CINNAMON WHISKEY,70.0,750,12, 19.62 , 18.62 , 21.96 ,
,221,16912,,SPRING MILL BOURBON,90.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,10052,,ST. GEORGE SINGLE MALT WHISKEY,86.0,750,6, 89.28 , 84.81 , 99.99 ,
,321,16925,,ST. GEORGE WHISKEY-35 YR ANNV,82.0,750,3, 446.41 , 424.10 , 499.99 ,
,221,15632,,STILLHOUSE APPLE CRISP WHISKEY,69.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,14798,,STILLHOUSE APPLE CRISP WHISKEY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,221,17929,,STILLHOUSE BLACK BOURBON,80.0,375,12, 17.87 , 16.96 , 20.00 , NEW 
,221,18014,,STILLHOUSE BLACK BOURBON,80.0,750,12, 26.78 , 25.44 , 29.99 , NEW 
,221,15633,,STILLHOUSE CLEAR CORN WHISKEY,80.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,15634,,STILLHOUSE COCONUT WHISKEY,69.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,14799,,STILLHOUSE COCONUT WHISKEY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,221,15635,,STILLHOUSE MINT CHIP WHISKEY,69.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,14800,,STILLHOUSE MINT CHIP WHISKEY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,221,14801,,STILLHOUSE ORIGINAL MOONSHINE,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,221,15636,,STILLHOUSE PEACH TEA WHISKEY,69.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,14802,,STILLHOUSE PEACH TEA WHISKEY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,221,15637,,STILLHOUSE RED HOT WHISKEY,69.0,375,12, 12.49 , 11.87 , 13.99 ,
,221,14803,,STILLHOUSE RED HOT WHISKEY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
MISCELLANEOUS WHISKEY (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,221,16613,,STILLHOUSE SPICED CHERRY WHSKY,69.0,375,12, 10.48 , 9.96 , 11.74 ,
,221,16952,,STILLHOUSE SPICED CHERRY WHSKY,69.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,17946,,STOLEN WHISKEY-11 YR,92.0,750,6, 33.91 , 32.23 , 37.99 , NEW 
,321,11823,,STRANAHAN'S,94.0,750,6, 53.57 , 50.88 , 59.99 ,
,321,12670,,STRANAHAN'S DIAMOND PEAK,94.0,750,6, 62.49 , 59.37 , 69.99 ,
,321,18033,,STRIKE SPIRITS AMERICAN WHSKY,80.0,750,12, 9.90 , 9.42 , 11.10 , NEW 
,321,13106,,SUGARLANDS SHINE APPLE PIE,50.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13107,,SUGARLANDS SHINE BLACKBERRY,40.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13108,,SUGARLANDS SHINE BUTTERSCOTCH,40.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13109,,SUGARLANDS SHINE CINNAMON,70.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13110,,SUGARLANDS SHINE LEMONADE,40.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13111,,SUGARLANDS SHINE MOONSHINE,100.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13112,,SUGARLANDS SHINE PEACH,70.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,15180,,SUGARLANDS SHINE ROOT BEER,70.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13113,,SUGARLANDS SHINE SILVER CLOUD,100.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,13114,,SUGARLANDS SHINE SWEET TEA,40.0,750,6, 21.41 , 20.35 , 23.99 ,
,321,18053,,SUNTORY TOKI WHISKY,86.0,1000,6, 38.37 , 36.44 , 42.96 , NEW 
,141,16934,,TANGO FOXTROT,90.0,375,6, 55.00 , 52.25 , 61.60 ,
,221,15181,,TEELING IRISH SINGL MALT-24 YR,92.0,750,3, 446.41 , 424.10 , 499.99 ,
,221,12340,,TEELING IRISH SINGLE GRAIN,92.0,750,6, 44.62 , 42.37 , 49.96 ,
,221,11434,,TEELING IRISH SMALL BATCH,92.0,750,6, 35.70 , 33.92 , 39.99 ,
,221,13013,,TEELING SINGLE MALT IRISH,92.0,750,6, 53.57 , 50.88 , 59.99 ,
,221,16270,,THE DUBLINER IRISH WHISKEY,80.0,750,6, 24.99 , 23.74 , 27.99 ,
,221,12270,,THE FEATHERY,80.0,750,6, 52.93 , 50.29 , 59.29 ,
,221,10029,,THE IRISHMAN FOUNDER'S RESERVE,80.0,750,6, 22.32 , 21.20 , 24.99 ,
,221,73488,,THE IRISHMAN FOUNDER RSV/2 GLS,80.0,750,6, 22.32 , 21.20 , 24.99 ,
,221,17138,,THE IRISHMAN SINGLE MALT,80.0,750,6, 42.86 , 40.70 , 47.99 ,
,221,13784,,THE IRISHMAN-12 YR,86.0,750,6, 66.00 , 62.70 , 73.92 ,
,321,12230,,THE KNOT,100.0,750,6, 24.99 , 23.74 , 27.99 ,
,221,13573,,THE POGUES,80.0,750,6, 33.91 , 32.23 , 37.99 ,
,321,13638,,THE QUIET MAN TRADITION IRISH,80.0,750,6, 24.99 , 23.74 , 27.99 , (2.00)
,321,13639,,THE QUIET MAN-8 YR SINGLE MALT,80.0,750,6, 40.16 , 38.16 , 44.99 , (4.97)
,321,73428,,THE QUIET MAN/50ML ST. BRENDAN,80.0,750,6, 24.99 , 23.74 , 27.99 , (2.00)
,321,16516,,THE SEXTON,80.0,750,12, 26.78 , 25.44 , 29.99 ,
,221,17967,,THE STREET PUMAS SCOTCH WHISKY,80.0,1000,6, 29.65 , 28.18 , 33.22 , NEW 
MI,141,17969,,THREE CHORD,81.0,750,6, 35.70 , 33.92 , 39.99 , NEW 
,321,12116,,TINCUP,84.0,750,12, 28.57 , 27.13 , 31.99 ,
,321,13737,,TINCUP,84.0,1750,6, 51.78 , 49.19 , 57.99 ,
,321,15540,,TIPPERARY KNOCKMEALDOWNS,94.0,750,12, 89.28 , 84.81 , 99.99 ,
,321,15541,,TIPPERARY WATERSHED,94.0,750,12, 62.49 , 59.37 , 69.99 ,
,321,15841,,TOKI JAPANESE WHISKY,86.0,750,6, 31.24 , 29.68 , 34.99 ,
,221,13442,,TRIPLE CROWN BUTTERSCOTCH,70.0,750,12, 17.86 , 16.95 , 19.99 ,
,321,11850,,TULLAMORE DEW (IRISH),80.0,50,120, 1.78 , 1.69 , 1.99 ,
,321,15857,,TULLAMORE DEW (IRISH),80.0,375,12, 12.49 , 11.87 , 13.99 ,
,321,25707,,TULLAMORE DEW (IRISH),80.0,750,12, 24.11 , 22.89 , 26.99 ,
,321,6230,,TULLAMORE DEW (IRISH),80.0,1000,6, 31.24 , 29.68 , 34.99 ,
,321,6067,,TULLAMORE DEW (IRISH),80.0,1750,6, 53.57 , 50.88 , 59.99 ,
,321,73385,,TULLAMORE DEW (IRISH) W/KOOZIE,80.0,750,12, 24.11 , 22.89 , 26.99 ,
,321,8069,,TULLAMORE DEW (IRISH)-12 YR,80.0,750,6, 49.11 , 46.64 , 54.99 ,
,321,14617,,TULLAMORE DEW (IRISH)-14 YR,82.6,750,6, 62.49 , 59.37 , 69.99 ,
,321,13685,,TULLAMORE DEW (IRISH)-15 YR,80.0,750,6, 71.41 , 67.85 , 79.99 ,
,321,16422,,TULLAMORE DEW CIDER CASK,80.0,1000,6, 35.70 , 33.92 , 39.99 ,
,321,97536,,TULLAMORE DEW CROCK (IRISH),80.0,750,6, 31.24 , 29.68 , 34.99 ,
,321,10765,,TULLAMORE DEW PHOENIX,110.0,750,6, 49.99 , 47.49 , 55.99 ,
,321,17140,,TULLAMORE DEW RUM CASK FINISH,86.0,750,6, 26.78 , 25.44 , 29.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
MISCELLANEOUS WHISKEY (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
MI,221,14732,,TWO JAMES J. RIDDLE BOURBON,91.0,750,6, 48.21 , 45.80 , 54.00 ,
MI,221,11973,,TWO JAMES JOHNNY SMOKING GUN,87.0,750,6, 44.62 , 42.37 , 49.96 ,
MI,221,11974,,TWO JAMES RYE DOG,101.0,750,6, 44.62 , 42.37 , 49.96 ,
,321,5881,,TYRCONNELL (IRISH),86.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,8338,,TYRCONNELL MADEIRA CASK,92.0,750,6, 71.41 , 67.85 , 79.99 ,
,321,8339,,TYRCONNELL PORT CASK,92.0,750,6, 71.41 , 67.85 , 79.99 ,
,221,12076,,UNCLE BOB'S ROOT BEER WHISKEY,70.0,750,6, 17.86 , 16.95 , 19.99 ,
,221,13154,,UNCLE BOB'S ROOT BEER WHISK PL,70.0,50,120, 0.87 , 0.81 , 0.96 ,
,321,15175,,VIRGINIA BLACK,80.0,375,12, 17.86 , 16.95 , 19.99 ,
,321,14039,,VIRGINIA BLACK,80.0,750,12, 31.24 , 29.68 , 34.99 ,
,221,18132,,VIRGINIA HIGHLAND CHARITY CASK,92.0,750,6, 56.62 , 53.77 , 63.40 , NEW 
,221,14279,,VIRGINIA HIGHLAND PORT FINISH,92.0,750,6, 51.78 , 49.19 , 57.99 ,
,221,18133,,VIRGINIA HIGHLAND RUM CASK FIN,92.0,750,6, 56.62 , 53.77 , 63.40 , NEW 
,221,18134,,VIRGINIA HIGHLAND SHERRY CASK,92.0,750,6, 56.62 , 53.77 , 63.40 , NEW 
,221,18135,,VIRGINIA HIGHLAND TSTD WNE CSK,92.0,750,6, 56.62 , 53.77 , 63.40 , NEW 
,221,16913,,VIRGINIA-HIGHLAND CIDER CASK,92.0,750,6, 56.62 , 53.77 , 63.40 ,
,221,16614,,VIRGINIA-HIGHLAND WHISKY CHARD,92.0,750,6, 56.62 , 53.77 , 63.40 ,
,321,16810,,WASMUND'S BOURBON MASH,124.0,750,12, 24.11 , 22.89 , 26.99 ,
,321,73461,,WASMUND'S BBN MASH 2PK W/BRRL,124.0,750,1, 111.61 , 106.02 , 124.99 ,
,321,14170,,WASMUND'S SINGLE MALT WHISKY,96.0,750,12, 40.16 , 38.16 , 44.99 ,
,321,73162,,WASMUND'S SINGL 2PK W/BRRL KIT,124.0,750,1, 111.61 , 106.02 , 124.99 ,
,221,14326,,WEST CORK IRISH BARREL PROOF,124.0,750,6, 51.78 , 49.19 , 57.99 ,
,221,12245,,WEST CORK IRISH WHISKEY,80.0,750,6, 22.32 , 21.20 , 24.99 ,
,221,12246,,WEST CORK SINGLE MALT-10 YR,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,321,11746,,WESTLAND AMERICAN SINGLE MALT,92.0,750,6, 62.49 , 59.37 , 69.99 ,
,321,12693,,WESTLAND PEATED SINGLE MALT,92.0,750,6, 71.41 , 67.85 , 79.99 ,
,321,12694,,WESTLAND SHERRY WOOD SNGL MALT,92.0,750,6, 71.41 , 67.85 , 79.99 ,
,321,7475,,WHITETAIL,80.0,750,12, 16.07 , 15.26 , 17.99 ,
,321,13595,,WILD FLAME CINNAMON,66.0,750,12, 10.70 , 10.17 , 11.99 ,
,321,13596,,WILD FLAME CINNAMON PL,66.0,50,120, 0.88 , 0.85 , 1.00 ,
,321,15986,,WILLIE'S HONEY MOONSHINE,70.0,750,12, 43.93 , 41.74 , 49.21 ,
,321,15988,,WILLIE'S MONTANA MOONSHINE,90.0,750,12, 27.50 , 26.12 , 30.80 ,
,221,16411,,WRITERS TEARS COPPER POT,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,221,73489,,WRITERS TEARS COPPER POT/2 GLS,80.0,750,6, 35.70 , 33.92 , 39.99 ,
,221,16863,,XXX TENNESSEE CARAMEL WHISKEY,50.0,750,12, 20.52 , 19.49 , 22.98 ,
,221,16865,,XXX TENNESSEE ESPRESSO WHISKEY,50.0,750,12, 20.52 , 19.49 , 22.98 ,
,221,16866,,XXX TENNESSEE S'MORES WHISKEY,50.0,750,12, 20.52 , 19.49 , 22.98 ,
,321,97496,,YAMAZAKI-12 YR,86.0,750,12, 75.87 , 72.06 , 84.96 ,
,321,8837,,YAMAZAKI-18 YR,86.0,750,6, 223.20 , 212.05 , 249.99 ,
,321,15320,,YELLOW ROSE OUTLAW BRRL SELECT,92.0,750,6, 44.62 , 42.37 , 49.96 ,
,321,15321,,YELLOW ROSE SNGL MALT BRRL SEL,80.0,750,6, 49.10 , 46.63 , 54.98 ,
,321,12330,,YELLOW SPOT-12 YR,92.0,750,6, 98.20 , 93.30 , 109.99 ,
,321,9470,,YUKON JACK JACAPPLE,70.0,750,12, 13.37 , 12.69 , 14.96 ,
,321,9471,,YUKON JACK JACAPPLE PL,70.0,50,120, 0.97 , 0.93 , 1.09 ,
,321,9472,,YUKON JACK WICKED HOT,70.0,750,12, 13.37 , 12.69 , 14.96 ,
,321,9473,,YUKON JACK WICKED HOT PL,70.0,50,120, 0.97 , 0.93 , 1.09 ,
,321,11632,,2 GINGERS IRISH WHISKEY,80.0,50,96, 1.14 , 1.10 , 1.29 ,
,321,10389,,2 GINGERS IRISH WHISKEY,80.0,750,12, 17.86 , 16.95 , 19.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
GIN,,,,,,,,,,,
,,,,,,,,,,,
MI,141,15742,,ABANDONED GIN,90.0,750,12, 35.70 , 33.92 , 39.99 ,
MI,141,17688,,AMERICAN FIFTH GIN,93.0,750,12, 26.78 , 25.44 , 29.99 , (5.00)
MI,141,15694,,ARBOR FALL GIN,90.0,750,12, 28.58 , 27.14 , 32.00 ,
MI,141,15517,,ARBOR SPRING GIN,90.0,750,12, 28.58 , 27.14 , 32.00 ,
MI,141,15577,,ARBOR SUMMER GIN,90.0,750,12, 28.58 , 27.14 , 32.00 ,
MI,141,15202,,ARBOR WINTER GIN,90.0,750,12, 28.58 , 27.14 , 32.00 ,
,221,203,,ARISTOCRAT GIN,80.0,750,12, 4.99 , 4.74 , 5.59 ,
,221,202,,ARISTOCRAT GIN,80.0,1000,12, 6.24 , 5.93 , 6.99 ,
,321,89446,,ARROW GIN,80.0,750,12, 5.53 , 5.25 , 6.19 ,
,321,89576,,ARROW GIN,80.0,1000,12, 6.95 , 6.61 , 7.79 ,
,321,89306,,ARROW GIN PL,80.0,200,48, 1.68 , 1.60 , 1.89 ,
,321,89396,,ARROW GIN PL,80.0,375,24, 3.12 , 2.95 , 3.48 ,
,321,84299,,ARROW GIN PL,80.0,1750,6, 12.32 , 11.70 , 13.79 ,
MI,221,14826,,ATWATER THREE FINGER GIN,80.0,750,6, 26.78 , 25.44 , 29.99 ,
,221,10256,,AVIATION GIN,84.0,750,6, 26.78 , 25.44 , 29.99 ,
,221,17063,,AVIATION GIN,84.0,1000,6, 31.24 , 29.68 , 34.99 ,
,221,17033,,AVIATION GIN PL,84.0,50,60, 3.19 , 3.04 , 3.58 ,
,221,73482,,AVIATION GIN W/MUDDLER,84.0,750,6, 26.78 , 25.44 , 29.99 ,
,141,17093,,BAINBRIDGE HERITAGE DOUG FIR,90.0,750,12, 35.70 , 33.92 , 39.99 ,
,321,26107,,BANKER'S CLUB GIN,80.0,750,12, 5.50 , 5.22 , 6.16 ,
,321,26101,,BANKER'S CLUB GIN,80.0,1000,12, 7.12 , 6.75 , 7.96 ,
,321,26207,,BARTON GIN,80.0,750,12, 4.89 , 4.66 , 5.49 ,
,321,6466,,BARTON GIN,80.0,1000,12, 6.24 , 5.93 , 6.99 ,
,321,26208,,BARTON GIN,80.0,1750,6, 11.14 , 10.60 , 12.49 ,
,321,87183,,BEEFEATER GIN (ENG),94.0,50,120, 1.34 , 1.26 , 1.49 ,
,321,8845,,BEEFEATER GIN (ENG),94.0,200,24, 5.36 , 5.08 , 5.99 ,
,321,26447,,BEEFEATER GIN (ENG),94.0,750,12, 16.95 , 16.11 , 18.99 ,
,321,26441,,BEEFEATER GIN (ENG),94.0,1000,12, 24.11 , 22.89 , 26.99 ,
,321,26448,,BEEFEATER GIN (ENG),94.0,1750,6, 35.70 , 33.92 , 39.99 ,
,321,26443,,BEEFEATER GIN (ENG) (FLASK),94.0,375,24, 8.91 , 8.48 , 9.99 ,
,321,73463,,BEEFEATER W/SCHWEPPES TONIC,94.0,750,6, 16.95 , 16.11 , 18.99 ,
,321,7789,,BEEFEATER 24,90.0,750,6, 22.32 , 21.20 , 24.99 ,
,321,96236,,BELLOWS LONDON DRY GIN,80.0,1000,12, 7.12 , 6.75 , 7.96 ,
,221,9448,,BOLS GENEVER AMSTERDAM,84.0,750,6, 27.66 , 26.29 , 30.99 ,
,221,26287,,BOMBAY (ENG),86.0,750,12, 16.95 , 16.11 , 18.99 ,
,221,97205,,BOMBAY (ENG),86.0,1000,12, 24.11 , 22.89 , 26.99 ,
,221,26288,,BOMBAY (ENG),86.0,1750,6, 35.70 , 33.92 , 39.99 ,
,221,26300,,BOMBAY SAPPHIRE (ENG),94.0,50,120, 2.22 , 2.11 , 2.49 ,
,221,26292,,BOMBAY SAPPHIRE (ENG),94.0,200,24, 6.24 , 5.93 , 6.99 ,
,221,684,,BOMBAY SAPPHIRE (ENG),94.0,375,12, 11.61 , 11.02 , 12.99 ,
,221,26297,,BOMBAY SAPPHIRE (ENG),94.0,750,12, 22.32 , 21.20 , 24.99 ,
,221,87160,,BOMBAY SAPPHIRE (ENG),94.0,1000,12, 29.45 , 27.98 , 32.99 ,
,221,26298,,BOMBAY SAPPHIRE (ENG),94.0,1750,6, 41.95 , 39.86 , 46.99 ,
,221,1405,,BOMBAY SAPPHIRE (ENG) FLASK,94.0,200,24, 6.24 , 5.93 , 6.99 ,
,221,1406,,BOMBAY SAPPHIRE (ENG) FLASK,94.0,375,12, 11.61 , 11.02 , 12.99 ,
,221,9404,,BOMBAY SAPPHIRE EAST,84.0,750,12, 22.32 , 21.20 , 24.99 ,
,221,10061,,BOMBAY SAPPHIRE EAST,84.0,1000,12, 29.45 , 27.98 , 32.99 ,
,321,26367,,BOODLES BRITISH (ENG),90.4,750,12, 21.41 , 20.35 , 23.99 , 3.00 
,321,91896,,BOODLES BRITISH (ENG),90.4,1750,6, 32.12 , 30.50 , 35.96 ,
,321,26388,,BOOTH'S LONDON DRY,90.0,1750,6, 18.74 , 17.80 , 20.99 ,
,321,15882,,BREUCKELEN GLORIOUS GIN,90.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,15883,,BREUCKELEN GLORIOUS GIN: OAKED,90.0,750,6, 37.49 , 35.62 , 41.99 ,
,221,8328,,BROKER'S GIN,94.0,750,12, 19.62 , 18.62 , 21.96 ,
,221,12237,,BROKER'S GIN,94.0,1000,6, 22.32 , 21.20 , 24.99 ,
,221,2485,,BROKER'S GIN,94.0,1750,6, 35.70 , 33.92 , 39.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
GIN (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,221,73054,,BROKER'S GIN W/GL,94.0,750,6, 19.62 , 18.62 , 21.96 ,
,221,73548,,BROKER'S GIN W/ORANGE MARG MIX,94.0,750,6, 19.62 , 18.62 , 21.96 , NEW 
,221,73266,,BROKER'S GIN W/POUR SPOUT,94.0,750,12, 19.62 , 18.62 , 21.96 ,
,221,11063,,BULLDOG,80.0,750,6, 22.32 , 21.20 , 24.99 ,
,221,29852,,BURNETT'S GIN,80.0,200,48, 2.49 , 2.37 , 2.79 ,
,221,29863,,BURNETT'S GIN,80.0,375,24, 4.63 , 4.41 , 5.20 ,
,221,29867,,BURNETT'S GIN,80.0,750,12, 8.47 , 8.05 , 9.49 ,
,221,86250,,BURNETT'S GIN,80.0,1000,12, 8.91 , 8.48 , 9.99 ,
,221,29868,,BURNETT'S GIN,80.0,1750,6, 15.53 , 14.75 , 17.39 ,
,221,91026,,BURNETT'S GIN CARRY PACK,80.0,750,12, 7.34 , 6.96 , 8.21 ,
,221,15662,,CALAMITY GIN,80.0,750,6, 20.53 , 19.50 , 22.99 ,
,321,17976,,CALIBER GIN PL,80.0,375,24, 3.12 , 2.95 , 3.48 , NEW 
,321,15912,,CALIBER GIN PL,80.0,750,12, 5.16 , 4.91 , 5.79 ,
,321,16297,,CALIBER GIN PL,80.0,1750,6, 10.70 , 10.17 , 11.99 ,
,321,26507,,CALVERT D L D,80.0,750,12, 7.12 , 6.75 , 7.96 ,
,321,85956,,CALVERT D L D,80.0,1000,12, 10.70 , 10.17 , 11.99 ,
,321,26508,,CALVERT D L D,80.0,1750,6, 12.93 , 12.29 , 14.49 ,
,321,73569,,CAORUNN GIN/SPICE CRAN BITTERS,83.6,750,6, 29.45 , 27.98 , 32.99 , NEW 
,321,17259,,CAORUNN SMALL BATCH SCOTT GIN,83.6,750,6, 29.45 , 27.98 , 32.99 ,
,141,16141,,CH GIN,92.0,750,12, 22.32 , 21.20 , 24.99 ,
,141,16142,,CH GIN,92.0,1000,12, 23.20 , 22.05 , 25.99 ,
,141,16143,,CH KEY GIN,84.0,750,12, 23.38 , 22.23 , 26.20 ,
,221,581,,CITADELLE,88.0,750,6, 19.61 , 18.62 , 21.95 ,
,221,17168,,CITADELLE,88.0,1000,6, 20.93 , 19.89 , 23.45 ,
,221,17060,,CITADELLE NO MISTAKE OLD TOM,92.0,750,6, 40.15 , 38.15 , 44.98 ,
,321,26727,,CLUB 400 GIN,80.0,750,12, 5.62 , 5.32 , 6.28 ,
,321,26721,,CLUB 400 GIN,80.0,1000,12, 7.12 , 6.75 , 7.96 ,
,221,16075,,COLD RIVER GIN,94.0,750,6, 26.79 , 25.45 , 30.00 ,
,321,14257,,COMMERCE GIN,85.0,750,6, 26.78 , 25.44 , 29.99 ,
,221,277,,CONGRESS GIN,80.0,1000,12, 7.12 , 6.75 , 7.96 ,
,321,16886,,COPPER & KINGS DRY GIN,92.0,750,6, 30.25 , 28.74 , 33.88 ,
,321,16887,,COPPER & KINGS OLD TOM GIN,100.0,750,6, 31.63 , 30.06 , 35.44 ,
,321,16888,,COPPER & KINGS SNGL BRRL GIN,134.0,750,6, 56.38 , 53.58 , 63.16 ,
MI,221,11267,,COPPERCRAFT GIN,80.0,750,12, 26.78 , 25.44 , 29.99 ,
,321,17862,,COTSWOLDS DRY GIN,92.0,750,6, 35.70 , 33.92 , 39.99 , NEW 
,321,16400,,CRAFTER'S LONDON DRY,86.0,750,6, 31.24 , 29.68 , 34.99 ,
,321,84950,,CRYSTAL PALACE GIN,80.0,200,48, 1.61 , 1.52 , 1.79 ,
,321,87096,,CRYSTAL PALACE GIN,80.0,375,24, 3.12 , 2.95 , 3.48 ,
,321,28347,,CRYSTAL PALACE GIN,80.0,750,12, 4.99 , 4.74 , 5.59 ,
,321,28341,,CRYSTAL PALACE GIN,80.0,1000,12, 6.41 , 6.10 , 7.19 ,
,321,28348,,CRYSTAL PALACE GIN,80.0,1750,6, 10.70 , 10.17 , 11.99 ,
,221,17341,,D. GEORGE BENHAM'S,90.0,750,6, 28.57 , 27.13 , 31.99 ,
,221,16218,,DAMRAK AMSTERDAM GIN,83.6,1000,6, 14.29 , 13.57 , 16.00 ,
,321,7494,,DEATH'S DOOR GIN,94.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,16064,,DEATH'S DOOR GIN,94.0,1000,6, 31.24 , 29.68 , 34.99 ,
,321,17321,,DEATH'S DOOR GIN,94.0,1750,6, 44.62 , 42.37 , 49.96 ,
,321,73132,,DEATH'S DOOR/FLASK & RECIPE BK,94.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,73523,,DEATH'S D00R W/50ML BARROW'S,94.0,750,6, 26.78 , 25.44 , 29.99 ,
,321,17255,,DENTED BRICK WELL GIN,80.0,750,6, 10.70 , 10.17 , 11.99 ,
,321,17759,,DENTED BRICK WELL GIN,80.0,1000,6, 19.63 , 18.66 , 22.00 , 10.01 
MI,221,16408,,DETROIT CITY LADY OF THE HOUSE,88.0,750,6, 31.24 , 29.68 , 34.99 ,
MI,221,16409,,DETROIT CITY PEACEMAKER GIN,88.0,750,6, 31.24 , 29.68 , 34.99 ,
MI,221,12524,,DETROIT CITY RAILROAD GIN,88.0,750,6, 31.24 , 29.68 , 34.99 ,
,221,99340,,DEUCES WILD DILUTED GIN,70.0,1750,6, 11.24 , 10.68 , 12.59 ,
,221,16041,,DRUMSHANBO GUNPOWDER IRISH,86.0,750,6, 35.70 , 33.92 , 39.99 ,
,,,,,,,,,,,
,,,,,,,,,,,
GIN (CONTINUED),,,,,,,,,,,
,,,,,,,,,,,
,221,17370,,DRY TOWN FOUR GRAIN GIN,92.0,750,6, 31.24 , 29.68 , 34.99 ,
,221,17369,,DRY TOWN 10 BOTANICALS GIN,92.0,750,6, 31.24 , 29.68 , 34.99 ,
,141,18042,,EAST SIDE GIN,90.0,750,12, 29.45 , 27.98 , 32.99 , (0.89)
,321,15076,,EDEN MILL HOP GIN,92.0,750,12, 35.70 , 33.92 , 39.99 ,
,321,14581,,EDEN MILL LOVE GIN,84.0,750,12, 35.70 , 33.92 , 39.99 ,
,321,15077,,EDEN MILL OAK GIN,84.0,750,12, 35.70 , 33.92 , 39.99 ,
,321,14582,,EDEN MILL ORIGINAL GIN,84.0,750,12, 35.70 , 33.92 , 39.99 ,
,221,16462,,EDINBURGH,86.0,750,6, 15.74 , 14.95 , 17.63 ,
,321,17866,,ELEPHANT GIN LONDON DRY,90.0,750,6, 28.05 , 26.64 , 31.41 , NEW 
MI,321,16204,,ELLISON GIN,85.0,750,6, 24.99 , 23.74 , 27.99 ,
